bookID title authors average_rating isbn isbn13 language_code  num_pages ratings_count text_reviews_count publication_date publisher
5805,V for Vendetta,Alan Moore/David   Lloyd,4.25,1401207928,9781401207922,eng,296,234954,4058,11/1/2005,Vertigo
14498,Neil Gaiman's Neverwhere,Mike Carey/Glenn Fabry/Neil Gaiman,4.24,1401210074,9781401210076,eng,224,33858,569,2/14/2007,Vertigo
17727,The Books of Magic,Neil Gaiman/John Bolton/Scott Hampton/Charles Vess/Paul Johnson/Roger Zelazny,4.08,1563890828,9781563890826,eng,200,13850,481,4/14/1993,Vertigo
21322,Fables: 1001 Nights of Snowfall,Bill Willingham/Esao Andrews/John Bolton/Mark Buckingham/James Jean/Derek Kirk Kim/Tara  McPherson/Jill Thompson/Mark Wheatley/Michael Wm. Kaluta/Charles Vess/Brian Bolland,4.14,1401203671,9781401203672,eng,140,13759,538,10/18/2006,Vertigo
21324,Fables  Vol. 8: Wolves,Bill Willingham/Mark Buckingham/Steve Leialoha/Shawn McManus/Andrew Pepoy,4.27,1401210015,9781401210014,eng,160,18799,568,12/20/2006,Vertigo
21325,Fables  Vol. 4: March of the Wooden Soldiers,Bill Willingham/Mark Buckingham/Craig Hamilton/Steve Leialoha/P. Craig Russell,4.29,1401202225,9781401202224,eng,231,26055,785,11/30/2004,Vertigo
21326,Fables  Vol. 1: Legends in Exile,Bill Willingham/Terry Moore/Mike Allred/Lan Medina/Mark Buckingham/Matthew Sturges/Steve Leialoha/Craig Hamilton/Russ Braun/James Jean/Tony Akins/Eric Shanower/Shawn McManus/Jae Lee/Chrissie Zullo/David Petersen,3.97,1563899426,9781563899423,eng,128,119292,2866,12/31/2002,Vertigo
21327,Fables  Vol. 7: Arabian Nights (and Days),Bill Willingham/Mark Buckingham/Steve Leialoha/Jim Fern/Jimmy Palmiotti/Andrew Pepoy,4.09,1401210007,9781401210007,eng,143,15575,547,7/5/2006,Vertigo
21328,Fables  Vol. 6: Homelands,Bill Willingham/David Hahn/Mark Buckingham/Lan Medina/Steve Leialoha,4.28,1401205003,9781401205003,eng,190,21472,637,1/27/2006,Vertigo
21329,Fables  Vol. 3: Storybook Love,Bill Willingham/Bryan Talbot/Lan Medina/Mark Buckingham/Linda Medley/Steve Leialoha/James Jean,4.13,140120256X,9781401202569,eng,190,32814,906,5/1/2004,Vertigo
21330,Fables  Vol. 5: The Mean Seasons,Bill Willingham/Mark Buckingham/Steve Leialoha/Tony Akins/Jimmy Palmiotti,4.19,1401204864,9781401204860,eng,166,20703,611,4/30/2005,Vertigo
21341,Jack of Fables  Vol. 1: The (Nearly) Great Escape,Bill Willingham/Matthew Sturges/Tony Akins/Andrew Pepoy,3.58,1401212220,9781401212223,eng,128,4372,271,2/28/2007,Vertigo
22339,Death: The Time of Your Life (Death of the Endless  #2),Neil Gaiman/Chris Bachalo/Mark Buckingham/Mark Pennington/Claire Danes,4.22,1563893339,9781563893339,eng,95,12377,198,12/1/1997,Vertigo
22348,The Mystery Play,Grant Morrison/Jon J. Muth,3.44,1563891891,9781563891892,en-US,80,688,40,8/1/1995,Vertigo
22350,Kid Eternity,Grant Morrison/Duncan Fegredo,3.41,1401209335,9781401209339,eng,144,693,44,2/1/2006,Vertigo
22355,Doom Patrol  Vol. 1: Crawling from the Wreckage (Doom Patrol  #1),Grant Morrison/Richard Case/Doug Braithwaite/Scott Hanna/Carlos Garzon/John Nyberg,4.08,1563890348,9781563890345,eng,192,5447,235,4/17/2000,Vertigo
22356,The Filth,Grant Morrison/Chris Weston/Gary Erskine,3.75,1401200133,9781401200138,en-US,320,3907,266,6/1/2004,Vertigo
22360,Doom Patrol  Vol. 5: Magic Bus,Grant Morrison/Richard Case/Ken Steacy/Stan Woch/Philip Bond/Mark McKenna/Scott Hanna,4.27,1401212026,9781401212025,eng,203,1363,52,4/1/2007,Vertigo
