bookID title authors average_rating isbn isbn13 language_code  num_pages ratings_count text_reviews_count publication_date publisher
1577,Four Comedies: Lysistrata / The Frogs / The Birds / Ladies' Day,Aristophanes/Dudley Fitts,4.03,0156027658,9780156027656,eng,400,14,2,1/6/2003,Harcourt
2527,The Gospel According to Jesus Christ,José Saramago/Giovanni Pontiero,4.29,0156001411,9780156001410,eng,377,799,107,9/28/1994,Harcourt
7366,Animals in Translation: Using the Mysteries of Autism to Decode Animal Behavior,Temple Grandin/Catherine  Johnson,4.14,0156031442,9780156031448,eng,358,7633,975,1/2/2006,Harcourt
10507,Baudolino,Umberto Eco/William Weaver/R.C.S. Libri,3.74,0156029065,9780156029063,eng,527,16116,698,10/6/2003,Harcourt
11707,The Double Flame: Love and Eroticism,Octavio Paz/Helen Lane,4.21,0156003651,9780156003650,eng,276,602,30,6/1/1996,Harcourt
13647,Voices (Annals of the Western Shore  #2),Ursula K. Le Guin,3.88,0152056785,9780152056780,eng,341,3493,306,9/1/2006,Harcourt
13648,Gifts (Annals of the Western Shore  #1),Ursula K. Le Guin,3.70,0152051244,9780152051242,eng,286,6666,606,4/1/2006,Harcourt
18194,The Cyberiad,Stanisław Lem/Michael Kandel/Daniel Mróz,4.18,0156027593,9780156027595,en-US,295,7842,397,12/16/2002,Harcourt
18486,Frankenstein Makes a Sandwich,Adam Rex,4.21,0152057668,9780152057664,eng,40,1911,276,9/1/2006,Harcourt
18517,To the Lighthouse,Virginia Woolf/Eudora Welty,3.78,0156907399,9780156907392,en-US,209,4116,300,12/27/1989,Harcourt
43128,Winter Is the Warmest Season,Lauren Stringer,3.90,0152049673,9780152049676,eng,40,408,83,10/1/2006,Harcourt
