bookID title authors average_rating isbn isbn13 language_code  num_pages ratings_count text_reviews_count publication_date publisher
8492,Prophet,Frank E. Peretti,3.94,1581345267,9781581345261,en-US,416,12789,221,3/11/2004,Crossway Books
17303,Piercing the Darkness (Darkness  #2),Frank E. Peretti,4.32,1581345275,9781581345278,eng,448,50573,588,6/26/2003,Crossway Books
17309,This Present Darkness (Darkness  #1),Frank E. Peretti,4.22,1581345283,9781581345285,eng,376,86548,1637,6/26/2003,Crossway Books
32016,The Gospel According to Job,Mike Mason,4.46,158134449X,9781581344493,eng,448,138,19,10/3/2002,Crossway Books
45348,When the Darkness Will Not Lift: Doing What We Can While We Wait for God—And Joy,John Piper,4.13,1581348762,9781581348767,eng,79,1279,126,12/14/2006,Crossway Books
45350,Suffering and the Sovereignty of God,John Piper/Justin Taylor/Mark Talbot/David A. Powlison/Steve Saint/Dustin Shramek/Carl Ellis,4.30,1581348096,9781581348095,eng,254,652,47,9/13/2006,Crossway Books
45352,When I Don't Desire God: How to Fight for Joy,John Piper,4.19,1581346522,9781581346527,eng,268,4446,218,9/21/2004,Crossway Books
45354,The Legacy of Sovereign Joy: God's Triumphant Grace in the Lives of Augustine  Luther  and Calvin (The Swans Are Not Silent  #1),John Piper,4.27,1581348134,9781581348132,eng,158,839,65,8/11/2006,Crossway Books
45358,The Hidden Smile of God: The Fruit of Affliction in the Lives of John Bunyan  William Cowper  and David Brainerd (The Swans Are Not Silent  #2),John Piper,4.34,1581342470,9781581342475,eng,175,675,61,1/15/2001,Crossway Books
45362,The Passion of Jesus Christ,John Piper,4.23,1581346085,9781581346084,eng,127,6164,136,1/9/2004,Crossway Books
