bookID title authors average_rating isbn isbn13 language_code  num_pages ratings_count text_reviews_count publication_date publisher
385,On Bullshit,Harry G. Frankfurt,3.57,0691122946,9780691122946,eng,67,9358,995,1/30/2005,Princeton University Press
1750,Dionysiac Poetics and Euripides' Bacchae,Charles Segal,4.62,069101597X,9780691015972,eng,440,12,0,11/16/1997,Princeton University Press
2103,The Nature of Space and Time,Stephen Hawking/Roger Penrose,4.09,0691050848,9780691050843,eng,152,989,40,10/8/2000,Princeton University Press
5552,QED: The Strange Theory of Light and Matter,Richard P. Feynman,4.24,0691024170,9780691024172,eng,158,13463,320,10/21/1988,Princeton University Press
6197,The Lives of Animals,J.M. Coetzee/Amy Gutmann/Peter Singer/Wendy Doniger/Barbara Smuts/Marjorie Garber,3.69,069107089X,9780691070896,eng,136,1930,139,5/6/2001,Princeton University Press
7806,Nabokov's Pale Fire: The Magic of Artistic Discovery,Brian Boyd,4.22,0691089574,9780691089577,eng,320,172,22,11/4/2001,Princeton University Press
8150,The American Years,Brian Boyd,4.33,0691024715,9780691024714,eng,800,256,22,1/31/1993,Princeton University Press
9439,Fear and Trembling and The Sickness Unto Death,Søren Kierkegaard/Walter Lowrie,4.10,0691019622,9780691019628,eng,420,519,36,11/21/1968,Princeton University Press
9456,Preface to the Phenomenology of Spirit,Georg Wilhelm Friedrich Hegel/Yirmiyahu Yovel,4.06,0691120528,9780691120522,eng,223,110,16,1/17/2005,Princeton University Press
10206,Sounds  Feelings  Thoughts:  Seventy Poems by Wislawa Szymborska,Wisława Szymborska/Magnus J. Kruyski,4.36,0691013802,9780691013800,eng,232,229,22,8/21/1981,Princeton University Press
11993,Camus at Combat: Writing 1944-1947,Albert Camus/Jacqueline Levi-Valensi/Arthur Goldhammer/David Carroll,4.19,0691120048,9780691120041,fre,334,134,5,1/16/2006,Princeton University Press
16902,Walden,Henry David Thoreau,3.79,0691096120,9780691096124,eng,352,128351,3652,4/18/2004,Princeton University Press
17133,The Two-Mile Time Machine: Ice Cores  Abrupt Climate Change  and Our Future,Richard B. Alley,3.98,0691102961,9780691102962,eng,229,143,18,7/21/2002,Princeton University Press
18807,Dostoevsky: The Mantle of the Prophet  1871-1881,Joseph Frank,4.56,0691115699,9780691115696,eng,800,101,12,9/2/2003,Princeton University Press
18812,Dostoevsky: The Stir of Liberation  1860-1865,Joseph Frank,4.51,0691014523,9780691014524,eng,416,118,15,11/21/1988,Princeton University Press
18817,Dostoevsky: The Years of Ordeal  1850-1859,Joseph Frank,4.43,0691014221,9780691014227,eng,336,151,22,1/21/1987,Princeton University Press
22436,The Meaning of Relativity (Science Library),Albert Einstein/Brian Greene,4.32,0691120277,9780691120270,en-US,200,26,2,11/21/2004,Princeton University Press
24964,The Essential Kierkegaard,Søren Kierkegaard/Howard Vincent Hong/Edna Hatlestad Hong,4.20,0691019401,9780691019406,eng,524,1807,44,6/19/2000,Princeton University Press
24968,Fear and Trembling/Repetition,Søren Kierkegaard/Edna Hatlestad Hong/Howard Vincent Hong,4.23,0691020264,9780691020266,eng,420,4731,96,6/1/1983,Princeton University Press
25463,The Essential John Nash,John F. Nash/Harold William Kuhn/Sylvia Nasar,3.89,0691096104,9780691096100,eng,244,78,4,3/18/2007,Princeton University Press
25780,The Two Tocquevilles  Father and Son,R.R. Palmer,2.00,0691054959,9780691054957,eng,254,1,0,4/1/1987,Princeton University Press
26069,Making Democracy Work: Civic Traditions in Modern Italy,Robert D. Putnam,3.83,0691037388,9780691037387,eng,280,604,34,6/16/1994,Princeton University Press
27827,Eugene Onegin: A Novel in Verse (Vol. 1),Alexander Pushkin/Vladimir Nabokov,4.09,0691019053,9780691019055,eng,309,272,31,1/21/1991,Princeton University Press
27828,Eugene Onegin  Vol. II (Commentary),Alexander Pushkin/Vladimir Nabokov,4.38,0691019045,9780691019048,eng,1056,45,3,1/21/1991,Princeton University Press
28022,Shamanism: Archaic Techniques of Ecstasy,Mircea Eliade/Wendy Doniger/Willard R. Trask,4.22,0691119422,9780691119427,eng,610,2007,52,2/8/2004,Princeton University Press
