bookID title authors average_rating isbn isbn13 language_code  num_pages ratings_count text_reviews_count publication_date publisher
2836,Bridge to Terabithia,Katherine Paterson/Donna Diamond,4.00,0060734019,9780060734015,en-US,191,1811,152,7/1/2008,HarperTeen
14566,Echo,Francesca Lia Block,3.87,0064407446,9780064407441,eng,215,4894,235,8/6/2001,HarperTeen
23222,Valentine Princess (The Princess Diaries  #7.75),Meg Cabot,3.67,0060847182,9780060847180,eng,96,9517,219,12/12/2006,HarperTeen
39936,After,Francine Prose,3.49,0060080833,9780060080839,eng,352,1782,268,5/11/2004,HarperTeen
44325,I Was a Teenage Fairy,Francesca Lia Block,3.82,0064408620,9780064408622,eng,192,6599,236,5/3/2000,HarperTeen
44331,Witch Baby (Weetzie Bat  #2),Francesca Lia Block,4.18,0064470652,9780064470650,eng,128,3576,110,1/1/1992,HarperTeen
44349,Goat Girls (Weetzie Bat  #2-3),Francesca Lia Block,4.42,0060594349,9780060594343,en-US,240,469,5,7/6/2004,HarperTeen
44350,Beautiful Boys (Weetzie Bat  #4-5),Francesca Lia Block,4.43,0060594357,9780060594350,en-US,304,413,5,7/6/2004,HarperTeen
44353,Weetzie Bat (Weetzie Bat  #1),Francesca Lia Block,3.74,0060736259,9780060736255,eng,128,13013,1025,7/6/2004,HarperTeen
44537,Kissing the Witch: Old Tales in New Skins,Emma Donoghue,3.89,0064407721,9780064407724,eng,228,6097,592,2/27/1999,HarperTeen
