bookID title authors average_rating isbn isbn13 language_code  num_pages ratings_count text_reviews_count publication_date publisher
2711,The Riverside Chaucer,Geoffrey Chaucer/Larry Dean Benson/F.N. Robinson,4.18,0395290317,9780395290316,enm,1327,7760,152,12/12/1987,Houghton Mifflin
5907,The Hobbit  or There and Back Again,J.R.R. Tolkien,4.27,0618260307,9780618260300,eng,366,2530894,32871,8/15/2002,Houghton Mifflin
10097,Queen of Scots: The True Life of Mary Stuart,John Guy,3.93,0618254110,9780618254118,eng,581,1882,155,4/7/2004,Houghton Mifflin
11648,Everyman,Philip Roth,3.58,061873516X,9780618735167,en-US,182,821,131,5/9/2006,Houghton Mifflin
15241,The Two Towers (The Lord of the Rings  #2),J.R.R. Tolkien/Peter S. Beagle,4.44,0618346260,9780618346264,eng,322,593467,5798,9/5/2003,Houghton Mifflin
15351,The Return of the Shadow: The History of The Lord of the Rings  Part One (The History of Middle-Earth  #6),J.R.R. Tolkien/Christopher Tolkien,4.03,061808357X,9780618083572,eng,512,2343,92,9/1/2000,Houghton Mifflin
15407,The Lord of the Rings Millennium Edition Boxed Set (The Lord of the Rings  #1-3),J.R.R. Tolkien,4.50,0618037667,9780618037667,eng,1472,120,5,10/10/1999,Houghton Mifflin
16178,Dairy Queen (Dairy Queen  #1),Catherine Gilbert Murdock,3.74,0618683070,9780618683079,eng,275,25441,2241,5/22/2006,Houghton Mifflin
16546,Pictures by J.R.R. Tolkien,J.R.R. Tolkien/Christopher Tolkien,4.47,0395606489,9780395606483,eng,102,531,14,10/1/1992,Houghton Mifflin
18365,Nearer the Moon: From "A Journal of Love": The Unexpurgated Diary of Anaïs Nin  1937-1939,Anaïs Nin/Gunther Stuhlmann,4.23,0151000891,9780151000890,eng,396,168,16,11/1/1996,Houghton Mifflin
23066,How to Travel with a Salmon and Other Essays,Umberto Eco/William Weaver,3.85,0151001367,9780151001361,eng,248,3532,153,12/1/1994,Houghton Mifflin
28240,Dark Star Safari: Overland from Cairo to Cape Town,Paul Theroux,3.96,0618134247,9780618134243,en-US,472,121,20,3/23/2003,Houghton Mifflin
30591,Winston S. Churchill  Volume VIII: 'Never Despair ' 1945-1965,Martin  Gilbert,4.25,0395419182,9780395419182,eng,1438,19,1,9/1/1988,Houghton Mifflin
30812,Chew on This: Everything You Don't Want to Know About Fast Food,Eric Schlosser/Charles   Wilson,3.76,0618710310,9780618710317,eng,259,3745,841,5/10/2006,Houghton Mifflin
30941,Choo Choo (Carry Along Book & Cassette Favorites),Virginia Lee Burton,3.91,0395511682,9780395511688,eng,48,0,0,4/24/1989,Houghton Mifflin
40262,Walking With the Great Apes: Jane Goodall  Dian Fossey  Birute Galdikas,Sy Montgomery,4.18,0395515971,9780395515976,eng,280,4,1,3/18/1991,Houghton Mifflin
41226,The Best American Nonrequired Reading 2004,Dave Eggers/Viggo Mortensen,3.86,0618341234,9780618341238,en-US,407,1234,67,10/14/2004,Houghton Mifflin
43555,The Best American Comics 2006,Harvey Pekar/Anne Elizabeth Moore/Esther Pearl Watson/Lilli Carré/Robert Crumb/Chris Ware/Kim Deitch/Jaime Hernández/Alison Bechdel/Joe Sacco/Lynda Barry/Justin Hall/Joel Priddy/Anders Nilsen/David Lasky/Ben Katchor/Rebecca Dart/Ivan Brunetti/Jonathan   Bennett/John Porcellino/David Heatley/Lloyd Dangle/Hob/Gilbert Shelton/Olivia Schanzer/Alex Robinson/Jessica Abel/Seth Tobocman/Rick Geary/Tom Hart/Kurt Wolfgang/Jesse Reklaw,3.87,0618718745,9780618718740,eng,293,1502,124,10/1/2006,Houghton Mifflin
44046,Jorge Luis Borges,Nextext/McDougal Publishing Staff,3.50,0618048235,9780618048236,spa,223,2,0,2/25/2000,Houghton Mifflin
