bookID title authors average_rating isbn isbn13 language_code  num_pages ratings_count text_reviews_count publication_date publisher
3872,A History of the World in 6 Glasses,Tom Standage,3.76,0802715524,9780802715524,eng,336,14820,1686,5/16/2006,Bloomsbury
11464,Old School,Tobias Wolff,3.82,0747574650,9780747574651,eng,196,7772,826,2/7/2005,Bloomsbury
14054,The Little Friend,Donna Tartt,3.46,0747573646,9780747573647,eng,555,808,112,6/1/2007,Bloomsbury
14055,The Little Friend,Donna Tartt,3.46,0747562113,9780747562115,eng,559,220,25,10/28/2002,Bloomsbury
15880,Harrius Potter et Philosophi Lapis,J.K. Rowling/Peter Needham,4.47,1582348251,9781582348254,lat,249,195,24,7/7/2003,Bloomsbury
22538,JPod,Douglas Coupland,3.69,1596911042,9781596911048,en-US,448,617,72,5/16/2006,Bloomsbury
25060,Brightness Falls,Jay McInerney,3.74,0747553718,9780747553717,eng,432,46,0,8/6/2001,Bloomsbury
29312,Riddley Walker,Russell Hoban,4.03,074755904X,9780747559047,eng,236,305,44,2/1/2010,Bloomsbury
40031,A Son of the Circus,Irving John,3.63,0747518459,9780747518457,eng,633,139,14,9/1/1994,Bloomsbury
43509,Harry Potter and the Goblet of Fire (Harry Potter  #4),J.K. Rowling,4.56,074754624X,9780747546245,eng,636,18754,906,7/8/2000,Bloomsbury
44900,The Alchemist’s Kitchen: Extraordinary Potions & Curious Notions,Guy Ogilvy,4.03,0802715400,9780802715401,eng,58,136,12,10/17/2006,Bloomsbury
