bookID title authors average_rating isbn isbn13 language_code  num_pages ratings_count text_reviews_count publication_date publisher
6970,Prince of Ice (Tale of the Demon World  #3),Emma Holly,3.99,0425212599,9780425212592,en-US,294,1335,59,11/7/2006,Berkley Sensation
12879,Shadow of the Moon (Moon #5),Rebecca York,3.79,042520961X,9780425209615,eng,336,534,25,6/6/2006,Berkley Sensation
19908,Master of Swords (Mageverse #4),Angela Knight,4.20,0425209210,9780425209219,eng,294,2801,45,10/3/2006,Berkley Sensation
19909,Master of the Night (Mageverse #1),Angela Knight,3.88,0425198804,9780425198803,eng,296,4637,125,10/5/2004,Berkley Sensation
19912,Master of Dragons (Mageverse #5),Angela Knight,4.22,0425214249,9780425214244,eng,293,3190,56,6/5/2007,Berkley Sensation
19913,Master of the Moon (Mageverse #2),Angela Knight,4.14,0425203573,9780425203576,eng,336,2882,56,5/3/2005,Berkley Sensation
19914,Jane's Warlord (Warlord #1),Angela Knight,3.97,0425196844,9780425196847,eng,320,2552,94,6/1/2004,Berkley Sensation
19916,Over The Moon (Mageverse #3.5),Angela Knight/MaryJanice Davidson/Virginia Kantra/Sunny,3.90,0425213439,9780425213438,eng,330,3681,92,1/2/2007,Berkley Sensation
30193,Goddess of the Rose (Goddess Summoning  #4),P.C. Cast,4.14,0425208915,9780425208915,eng,345,5499,248,2/7/2006,Berkley Sensation
30194,Goddess of Spring (Goddess Summoning  #2),P.C. Cast,4.21,0425197492,9780425197493,eng,360,7579,446,8/3/2004,Berkley Sensation
30196,Goddess of the Sea (Goddess Summoning  #1),P.C. Cast,3.87,0425192792,9780425192795,eng,368,7847,439,10/7/2003,Berkley Sensation
30199,Mysteria (Mysteria  #1),MaryJanice Davidson/Susan Grant/P.C. Cast/Gena Showalter,3.73,0425211061,9780425211069,eng,340,3046,96,7/5/2006,Berkley Sensation
37693,New Moon (Moon #6),Rebecca York,3.86,0425216020,9780425216026,eng,323,634,30,3/6/2007,Berkley Sensation
42668,Demon Angel (The Guardians  #1),Meljean Brook,3.53,0425213471,9780425213476,eng,432,2704,237,1/2/2008,Berkley Sensation
