bookID title authors average_rating isbn isbn13 language_code  num_pages ratings_count text_reviews_count publication_date publisher
426,We Tell Ourselves Stories in Order to Live: Collected Nonfiction,Joan Didion/John Leonard,4.50,0307264874,9780307264879,eng,1122,1564,108,10/17/2006,Everyman's Library
1530,The Oresteia: Agamemnon  Choephoroe & Eumenides (Everyman's Library  No. 260),Aeschylus/George Thomson/Richard Seaford,4.02,1400041929,9781400041923,eng,127,63,8,1/20/2004,Everyman's Library
1960,A Tale of Two Cities,Charles Dickens/Simon Schama,3.84,1857151437,9781857151435,eng,432,39,9,3/18/1993,Everyman's Library
2048,The Lady in the Lake  The Little Sister  The Long Goodbye  Playback (Everyman's Library),Raymond Chandler/Tom Hiney,4.45,0375415025,9780375415029,eng,1016,241,11,10/15/2002,Everyman's Library
2519,The Name of the Rose (Everyman's Library (Cloth)),Umberto Eco,4.12,0307264890,9780307264893,en-US,560,1338,113,9/26/2006,Everyman's Library
5102,The Handmaid's Tale,Margaret Atwood/Valerie Martin,4.11,0307264602,9780307264602,eng,350,2102,282,10/17/2006,Everyman's Library
5488,The Cairo Trilogy: Palace Walk / Palace of Desire / Sugar Street (The Cairo Trilogy #1-3),Naguib Mahfouz,4.46,0375413316,9780375413315,eng,1313,3347,245,10/16/2001,Everyman's Library
5660,The Everyman Anthology of Poetry for Children,Gillian Avery/Everyman's Library/Thomas Benwick,4.14,0679436340,9780679436348,eng,379,22,4,9/27/1994,Everyman's Library
6163,The Border Trilogy: All the Pretty Horses  The Crossing  Cities of the Plain,Cormac McCarthy,4.44,0375407936,9780375407932,eng,1040,4589,252,9/28/1999,Everyman's Library
6656,The Divine Comedy,Dante Alighieri/Allen Mandelbaum/Eugenio Montale,4.07,0679433139,9780679433132,eng,798,86527,2004,8/1/1995,Everyman's Library
8499,The Second Sex,Simone de Beauvoir/H.M. Parshley/Margaret Crosland,4.12,1857151372,9781857151374,eng,848,47,6,3/18/1993,Everyman's Library
9330,The House of the Spirits,Isabel Allende/Madga Bogin/Christopher Hitchens,4.23,1400043182,9781400043187,eng,488,270,49,4/19/2005,Everyman's Library
9653,If on a Winter's Night a Traveler,Italo Calvino/William Weaver/Peter Washington,4.05,0679420258,9780679420255,eng,254,1444,180,6/1/1993,Everyman's Library
11333,Beloved,Toni Morrison/A.S. Byatt,3.83,0307264882,9780307264886,eng,360,660,58,10/17/2006,Everyman's Library
11656,Rabbit Angstrom: The Four Novels,John Updike,4.26,0679444599,9780679444596,eng,1520,1512,148,10/17/1995,Everyman's Library
11729,The Bookshop  The Gate of Angels  The Blue Flower,Penelope Fitzgerald/Frank Kermode,4.07,1400041260,9781400041268,en-US,472,32,7,9/23/2003,Everyman's Library
11988,The Plague  The Fall  Exile and the Kingdom  and Selected Essays,Albert Camus/Stuart Gilbert/Justin O'Brien/David Bellos,4.34,1400042550,9781400042555,eng,656,843,30,8/17/2004,Everyman's Library
12279,Molloy  Malone Dies  The Unnamable (The Trilogy  #1-3),Samuel Beckett,4.28,0375400702,9780375400704,eng,512,6775,217,9/16/1997,Everyman's Library
12550,Stiff Upper Lip  Jeeves (Jeeves  #13),P.G. Wodehouse,4.29,184159105X,9781841591056,eng,211,6970,310,12/17/2002,Everyman's Library
12803,Ulysses,James Joyce/Craig Raine,3.73,0679455132,9780679455134,eng,1084,250,38,10/28/1997,Everyman's Library
12853,Demons,Fyodor Dostoyevsky/Richard Pevear/Larissa Volokhonsky,4.27,0375411224,9780375411229,eng,733,214,27,10/24/2000,Everyman's Library
13342,The Odes and Selected Fragments,Pindar/G.S. Conway/Richard Stoneman,3.89,0460876740,9780460876742,eng,352,7,1,3/1/1998,Everyman's Library
14279,Carried Away: A Personal Selection of Stories,Alice Munro/Margaret Atwood,4.15,0307264866,9780307264862,eng,608,620,83,9/26/2006,Everyman's Library
17697,Collected Shorter Fiction: Volume I,Leo Tolstoy/Aylmer Maude/Nigel J. Cooper,4.41,0375411720,9780375411724,eng,848,72,10,8/7/2001,Everyman's Library
18062,The Best of Wodehouse: An Anthology,P.G. Wodehouse/John Mortimer,4.41,0307266613,9780307266613,eng,840,413,46,6/19/2007,Everyman's Library
18074,Jeeves and The Feudal Spirit (Jeeves  #11),P.G. Wodehouse,4.32,1841591017,9781841591018,eng,240,25,1,9/20/2001,Everyman's Library
18800,In Search of Lost Time  Vol. 2: Within a Budding Grove  Part 2 & The Guermantes' Way,Marcel Proust/C.K. Scott Moncrieff/Terence Kilmartin,4.57,1841598976,9781841598970,eng,888,48,1,6/29/2001,Everyman's Library
19108,Dead Souls,Nikolai Gogol/Richard Pevear/Larissa Volokhonsky,3.99,1400043190,9781400043194,eng,445,388,49,9/21/2004,Everyman's Library
23884,The General in His Labyrinth,Gabriel García Márquez/Edith Grossman,3.68,1400043336,9781400043330,eng,248,11939,389,10/26/2004,Everyman's Library
24284,Les Misérables,Victor Hugo/Charles E. Wilbour/Peter Washington,4.17,0375403175,9780375403170,eng,1480,8004,474,3/31/1998,Everyman's Library
30593,Pnin,Vladimir Nabokov/David Lodge,3.90,1400041988,9781400041985,eng,143,13925,848,4/6/2004,Everyman's Library
30713,Ficciones,Jorge Luis Borges/John Sturrock/Anthony Kerringan,4.45,0679422994,9780679422990,eng,192,424,54,5/25/1993,Everyman's Library
30734,The Complete Works,Michel de Montaigne/Donald M. Frame,4.44,1400040213,9781400040216,eng,1392,166,13,4/29/2003,Everyman's Library
32581,Lolita,Vladimir Nabokov/Martin Amis,3.89,0679410430,9780679410430,eng,335,1965,295,3/9/1993,Everyman's Library
32778,The Aeneid,Virgil/Robert Fitzgerald,3.84,0679413359,9780679413356,eng,483,184,21,6/30/1992,Everyman's Library
34002,The Origin of Species/The Voyage of the Beagle,Charles Darwin/Richard Dawkins,4.15,1400041279,9781400041275,eng,1024,513,34,10/14/2003,Everyman's Library
34444,Doctor Faustus,Thomas Mann/T.J. Reed/H.T. Lowe-Porter,4.08,0679409963,9780679409960,eng,580,88,14,6/2/1992,Everyman's Library
37388,The Prime of Miss Jean Brodie / The Girls of Slender Means / The Driver's Seat / The Only Problem,Muriel Spark,3.79,1400042062,9781400042067,eng,462,92,15,4/6/2004,Everyman's Library
45213,The Woman In White,Wilkie Collins,4.00,185715018X,9781857150186,en-GB,664,50,11,9/26/1991,Everyman's Library
