bookID title authors average_rating isbn isbn13 language_code  num_pages ratings_count text_reviews_count publication_date publisher
153,Anna Karenina,Leo Tolstoy/Richard Pevear/Larissa Volokhonsky/John Bayley,4.05,0140449175,9780140449174,eng,837,2904,309,1/30/2003,Penguin Books
162,Untouchable,Mulk Raj Anand/E.M. Forster,3.71,0140183957,9780140183955,eng,160,3429,279,7/3/1990,Penguin Books
289,The Beloved: Reflections on the Path of the Heart,Kahlil Gibran/John Walbridge/Robin Waterfield,4.19,014019553X,9780140195538,eng,102,328,16,1/1/1998,Penguin Books
403,Americana,Don DeLillo,3.43,0140119485,9780140119480,eng,377,393,55,7/6/1989,Penguin Books
407,Great Jones Street,Don DeLillo,3.48,0140179178,9780140179170,eng,272,2492,145,1/1/1994,Penguin Books
412,Gravity's Rainbow,Thomas Pynchon,4.01,0140283382,9780140283389,eng,784,762,213,1/1/2000,Penguin Books
415,Gravity's Rainbow,Thomas Pynchon,4.01,0143039946,9780143039945,eng,776,29764,2164,10/31/2006,Penguin Books
432,City of Glass (The New York Trilogy  #1),Paul Auster,3.79,0140097317,9780140097313,eng,203,12410,734,4/7/1987,Penguin Books
434,Ghosts (The New York Trilogy  #2),Paul Auster,3.64,014009735X,9780140097351,eng,96,3672,195,7/7/1987,Penguin Books
447,Moon Palace,Paul Auster,3.94,0140115854,9780140115857,eng,320,16099,503,4/1/1990,Penguin Books
453,The Music of Chance,Paul Auster,3.90,0140154078,9780140154078,en-US,217,361,36,12/1/1991,Penguin Books
456,Leviathan,Paul Auster,3.96,0140178139,9780140178135,eng,275,11744,443,9/1/1993,Penguin Books
890,Of Mice and Men,John Steinbeck,3.87,0142000671,9780142000670,eng,103,1755253,25554,1/8/2002,Penguin Books
1068,1776,Peter  Stone/Sherman Edwards,4.22,0140481397,9780140481396,eng,192,1299,30,11/18/1976,Penguin Books
1099,Fast Food Nation: What The All-American Meal is Doing to the World,Eric Schlosser,3.74,0141006870,9780141006871,eng,384,811,77,4/4/2002,Penguin Books
1171,Liar's Poker,Michael   Lewis,4.15,0140143459,9780140143454,eng,256,22843,936,10/1/1990,Penguin Books
1234,Shadows and Wind: A View of Modern Vietnam,Robert Templer,3.49,0140285970,9780140285970,eng,400,102,8,9/1/1999,Penguin Books
1362,The Histories,Herodotus/Aubrey de Sélincourt/John M. Marincola,3.99,0140449086,9780140449082,eng,716,34727,597,1/30/2003,Penguin Books
1433,Hamlet,William Shakespeare/Stephen Orgel/A.R. Braunmuller,4.02,0140714545,9780140714548,eng,148,1658,125,12/1/2001,Penguin Books
1473,Medea and Other Plays,Euripides/John Davie/Richard Rutherford,4.03,0140449299,9780140449297,eng,206,9197,120,3/27/2003,Penguin Books
1523,Prometheus Bound and Other Plays,Aeschylus/Philip Vellacott,4.10,0140441123,9780140441123,eng,160,4303,62,8/30/1961,Penguin Books
1542,The Three Theban Plays: Antigone  Oedipus the King  Oedipus at Colonus,Sophocles/Robert Fagles/Bernard Knox,3.97,0140444254,9780140444254,eng,430,2979,288,1/3/2000,Penguin Books
1576,Three Plays: The Wasps / The Poet and the Women / The Frogs,Aristophanes/David B. Barrett,3.94,0140441522,9780140441529,eng,224,391,27,2/28/1964,Penguin Books
1633,Getting Things Done: The Art of Stress-Free Productivity,David    Allen,3.99,0142000280,9780142000281,en-GB,267,105507,3838,12/31/2002,Penguin Books
1702,Saint Augustine,Garry Wills,3.55,0143035983,9780143035985,eng,176,259,30,8/30/2005,Penguin Books
1889,Pride & Prejudice,Jane Austen/Vivien Jones,4.26,0143036238,9780143036234,eng,392,1821,210,9/1/2005,Penguin Books
2211,The Portable John Adams,John  Adams/John Patrick Diggins,4.17,0142437786,9780142437780,eng,533,57,0,6/29/2004,Penguin Books
2551,On the Road,Jack Kerouac,3.63,0143036386,9780143036388,eng,320,488,39,9/6/2005,Penguin Books
