bookID title authors average_rating isbn isbn13 language_code  num_pages ratings_count text_reviews_count publication_date publisher
446,The Brooklyn Follies,Paul Auster,3.84,0312426232,9780312426231,eng,306,17977,1157,10/17/2006,Picador
537,The Lovely Bones,Alice Sebold,3.81,0330485385,9780330485388,en-GB,328,6485,966,6/1/2003,Picador
2137,A Home at the End of the World,Michael Cunningham,3.91,0312424086,9780312424084,eng,342,14769,658,7/1/2004,Picador
3650,The Hunters,Claire Messud,3.42,0330488155,9780330488150,eng,200,406,64,5/18/2003,Picador
3665,Ghosts,John Banville,3.61,0330371851,9780330371858,eng,244,33,3,12/17/1998,Picador
4023,American Psycho,Bret Easton Ellis,3.82,033048477X,9780330484770,eng,399,844,76,4/21/2010,Picador
4680,Limitations (Kindle County Legal Thriller #7),Scott Turow,3.33,0312426453,9780312426453,eng,208,1750,228,11/14/2006,Picador
4832,Midnight's Children,Salman Rushdie,3.98,0330267140,9780330267144,eng,463,364,46,4/8/1982,Picador
6182,Primo Levi: A Life,Ian Thomson,4.11,0312423675,9780312423674,eng,640,104,5,12/1/2004,Picador
7140,Crime and Punishment in America,Elliott Currie,3.83,0805060162,9780805060164,eng,240,69,11,10/15/1998,Picador
9806,Our Ancestors: The Cloven Viscount  The Baron in the Trees  The Non-Existent Knight,Italo Calvino,4.27,0330261568,9780330261562,eng,393,958,57,12/31/1980,Picador
9864,The Ground Beneath Her Feet,Salman Rushdie,3.79,0312254997,9780312254995,eng,576,9445,476,3/16/2000,Picador
10310,The Argumentative Indian: Writings on Indian History  Culture and Identity,Amartya Sen,3.80,031242602X,9780312426026,eng,432,6550,337,9/5/2006,Picador
11157,Four Mothers,Shifra Horn/Dalya Bilu,3.69,0312263236,9780312263232,eng,276,204,28,6/10/2000,Picador
12467,The Naked and the Dead,Norman Mailer,3.94,0312265050,9780312265052,eng,721,21004,620,8/28/2000,Picador
13258,What Was She Thinking? [Notes on a Scandal],Zoë Heller,3.71,0312421990,9780312421991,eng,258,13674,1166,6/1/2004,Picador
13519,The Journey to the East,Hermann Hesse/Hilda Rosner,3.70,0312421680,9780312421687,eng,128,8071,360,2/1/2003,Picador
16634,The Glass Bead Game,Hermann Hesse/Richard Winston/Clara Winston/Theodore Ziolkowski,4.11,0312278497,9780312278496,eng,558,24967,934,12/6/2002,Picador
17795,Banvard's Folly: Thirteen Tales of People Who Didn't Change the World,Paul  Collins,3.98,0312300336,9780312300333,eng,320,513,70,5/3/2002,Picador
18324,Haussmann  or the Distinction,Paul La Farge,3.65,0312420927,9780312420925,eng,379,157,21,10/2/2002,Picador
19483,Collected Prose: Autobiographical Writings  True Stories  Critical Essays  Prefaces  and Collaborations with Artists,Paul Auster,4.04,031242468X,9780312424688,eng,528,273,20,3/1/2005,Picador
19484,Hand to Mouth: A Chronicle of Early Failure,Paul Auster,3.62,0312422326,9780312422325,eng,176,1575,89,8/1/2003,Picador
23001,Galatea 2.2,Richard Powers,3.72,0312423136,9780312423131,eng,329,2155,191,1/1/2004,Picador
23201,Pilgrims and Other Stories,Elizabeth Gilbert,3.13,0330351745,9780330351744,eng,288,1411,182,4/9/1998,Picador
23421,Kiss & Tell,Alain de Botton,3.56,0312155611,9780312155612,eng,258,828,46,5/15/1997,Picador
23944,Cities of the Red Night,William S. Burroughs,3.77,0312278462,9780312278465,en-GB,332,3893,196,5/4/2001,Picador
25015,The River at the Center of the World: A Journey Up the Yangtze & Back in Chinese Time,Simon Winchester,3.92,0312423373,9780312423377,eng,416,1398,95,4/1/2004,Picador
25061,This Side of Brightness,Colum McCann,3.85,0312421974,9780312421977,eng,304,2506,264,1/1/2003,Picador
25905,Beneath the Wheel,Hermann Hesse/Michael E. Roloff,3.85,031242230X,9780312422301,eng,192,8494,289,7/1/2003,Picador
26472,Isak Dinesen: The Life of a Storyteller,Judith Thurman,4.06,0312135254,9780312135256,en-US,512,1041,53,10/15/1995,Picador
28942,Emotionally Weird,Kate Atkinson,3.45,031227999X,9780312279998,eng,368,5308,482,7/6/2001,Picador
30675,The Thirteenth Tribe,Arthur Koestler,3.93,0330250698,9780330250696,eng,224,9,3,9/9/1977,Picador
30851,A Woman in Berlin: Eight Weeks in the Conquered City: A Diary,Anonymous/Philip Boehm/Hans Magnus Enzensberger,4.33,0312426119,9780312426118,eng,261,6232,713,7/11/2006,Picador
33365,A Feather on the Breath of God,Sigrid Nunez,3.91,0312422733,9780312422738,eng,192,488,66,12/27/2005,Picador
33690,Balkan Ghosts: A Journey Through History,Robert D. Kaplan,3.94,0312424930,9780312424930,eng,352,3080,287,5/1/2005,Picador
36259,Media Unlimited: How the Torrent of Images & Sounds Overwhelms Our Lives,Todd Gitlin,3.55,0805072837,9780805072839,en-US,256,112,11,1/6/2003,Picador
41250,GraceLand,Chris Abani,3.78,0312425287,9780312425289,en-US,336,2121,202,1/26/2005,Picador
41329,The Red Tent,Anita Diamant,4.17,0312427298,9780312427290,en-US,321,5390,614,8/21/2007,Picador
41348,The Echo Maker,Richard Powers,3.38,0312426437,9780312426439,en-US,449,555,115,8/21/2007,Picador
41688,Human Croquet,Kate Atkinson,3.72,0312186886,9780312186883,eng,352,6917,548,11/12/1999,Picador
